Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude
-73.95080566,40.72377777,-73.96434021,40.71244431
-73.93406677,40.80220795,-73.91125488,40.86220169
-73.94535065,40.80768585,-73.91809845,40.83440018
-73.95085907,40.80991364,-73.8866272,40.86661911
-73.92072296,40.83911896,-73.93701172,40.81990051
-73.96174622,40.71385193,-73.9602356,40.76962662
-73.94433594,40.79185867,-73.94880676,40.79437637
-73.94602966,40.80122757,-73.95149231,40.80953598
-73.90538788,40.85364151,-73.9053421,40.85359192
-73.96154785,40.68212891,-73.97441101,40.68606186
-73.87459564,40.73510742,-73.87181091,40.75455093
-73.99407959,40.70336533,-74.00888824,40.71084213
-73.83020782,40.71354675,-73.83277893,40.70476151
-73.98949432,40.68886566,-73.99669647,40.6908989
-73.93212128,40.79562378,-73.93904877,40.79076767
-73.96615601,40.67427826,-73.98345947,40.72194672
-73.91473389,40.75335312,-73.87536621,40.75473022
-73.87401581,40.73438263,-73.86389923,40.73099136
-73.92137146,40.76662445,-73.88543701,40.76464462
-73.94254303,40.83708954,-73.92366791,40.84856033
-73.88954163,40.81917191,-73.91018677,40.81924057
-73.94277954,40.83142853,-73.93042755,40.81206131
-73.91689301,40.693367,-73.95877838,40.71683502
-73.98175049,40.66701126,-73.98175049,40.66701126
-73.95777893,40.71780777,-73.8695755,40.74933624
-73.90317535,40.88120651,-73.93151093,40.84989929
-73.96974182,40.69315338,-73.97446442,40.69630051
-73.94020844,40.79809189,-73.95920563,40.81109619
-73.94463348,40.82422638,-73.94225311,40.81972122
-73.98721313,40.69236755,-73.94123077,40.71190262
-73.9029541,40.74625778,-73.78427124,40.74123383
-73.94047546,40.80866241,-73.94197845,40.798172
-73.95397186,40.82131958,-73.93765259,40.84830475
-73.86447906,40.75778198,-73.89124298,40.74705124
-73.94514465,40.83395386,-73.94140625,40.82257843
-73.9391861,40.80544281,-73.9562149,40.77865982
-73.87106323,40.73407745,-73.88684845,40.7422142
-73.94879913,40.82889175,-73.87348938,40.7742157
-73.98872375,40.67036438,-73.9291687,40.70618057
-73.91513062,40.76396561,-73.90244293,40.74786377
-73.92929077,40.81915665,-73.9545517,40.80424118
-73.88180542,40.75601578,-73.98868561,40.75856781
-73.93684387,40.8491478,-73.94119263,40.83414078
-73.93928528,40.80545425,-73.94966125,40.8121376
-73.86620331,40.73759079,-73.86277008,40.74968338
-73.92055511,40.86650848,-73.9048233,40.85402298
-73.93811798,40.80464935,-73.91361237,40.76683426
-73.98023224,40.67673874,-73.98182678,40.66448593
-73.96057129,40.67950058,-73.97913361,40.67811584
-73.87407684,40.73446274,-73.89720154,40.74308395
-73.93924713,40.8055687,-73.94969177,40.81406784
-73.9924469,40.6837883,-73.98136139,40.67517471
-73.93579865,40.82592773,-73.94004059,40.83531189
-73.94598389,40.71072388,-73.97028351,40.75165176
-73.88381958,40.74754333,-73.86301422,40.7497673
-73.94291687,40.82149887,-73.97532654,40.78708267
-73.95436859,40.80584717,-73.93582153,40.80286789
-73.95457458,40.6867981,-73.94017792,40.71508789
-73.84400177,40.72130966,-73.84990692,40.73387527
-73.95393372,40.78712845,-73.98078918,40.78489685
-73.91188049,40.77537537,-73.91781616,40.76527023
-73.9311676,40.7550087,-73.94593811,40.75583649
-73.94709015,40.83083344,-73.90460205,40.82527161
-73.95394897,40.81125641,-73.94322205,40.82460403
-73.9310379,40.68174744,-73.9343338,40.62485886
-73.92899323,40.82222748,-73.89796448,40.85259628
-73.97858429,40.67939377,-73.91926575,40.68682861
-73.92134857,40.76662064,-73.95362091,40.74487686
-73.99452972,40.6978302,-73.96006775,40.68738556
-73.91183472,40.77539825,-73.92029572,40.77504349
-73.95631409,40.74720383,-73.95743561,40.72238922
-73.95578766,40.71403503,-73.96556091,40.68663025
-73.9899292,40.69009399,-73.9209137,40.76229477
-73.95223999,40.79863739,-73.93891144,40.81745529
-73.94087219,40.80595016,-73.93283844,40.85624695
-73.92358398,40.7546463,-73.89961243,40.74919891
-73.97467041,40.6864357,-73.98840332,40.69756317
-73.94423676,40.82484055,-73.95110321,40.80924988
-73.86226654,40.7304039,-73.92681122,40.74082565
-73.9392395,40.80569458,-73.98164368,40.7778511
-73.9510498,40.81006622,-73.9496994,40.78762054
-73.94093323,40.8053627,-73.94810486,40.82437134
-73.94608307,40.7921257,-73.93824005,40.79208755
-73.95252991,40.72322083,-73.94664764,40.72516251
-73.92261505,40.75534821,-73.87124634,40.75664902
-73.93916321,40.80548859,-73.95707703,40.78284073
-73.95265198,40.72697067,-73.95896912,40.72980499
-73.96166992,40.68649292,-73.78999329,40.64325714
-73.86943817,40.73493576,-73.8795166,40.73025131
-73.92541504,40.76172638,-73.92319489,40.75796127
-73.98539734,40.67026138,-73.97943115,40.66955185
-73.98233032,40.6660614,-73.89992523,40.71692657
-73.95587921,40.68121719,-73.97817993,40.68783188
-73.95397186,40.68381882,-73.9041748,40.7506485
-73.96308136,40.71221161,-73.99056244,40.75561905
-73.95546722,40.80434418,-73.93196869,40.79548645
-73.82971954,40.75958633,-73.86430359,40.75771332
-73.89070129,40.74690247,-73.88768005,40.74175262
-73.93913269,40.80567169,-73.94449615,40.77952194
-73.90342712,40.84374619,-73.90342712,40.84374237
-73.98873901,40.67533112,-73.96661377,40.69189835
-73.93860626,40.80514526,-73.95733643,40.76852036
-73.98132324,40.6750679,-73.95709991,40.68143082
-73.95527649,40.67963409,-73.95439148,40.68107605
-73.8443222,40.72136688,-73.84405518,40.73237228
-73.94651794,40.74720764,-73.91762543,40.7633667
-73.9442749,40.81946564,-73.93554688,40.83192062
-73.97533417,40.67454147,-73.99317932,40.66516495
-73.95305634,40.80744553,-73.93795776,40.82368851
-73.84435272,40.72137833,-73.83654785,40.72150421
-73.94933319,40.80772018,-73.9566803,40.80244446
-73.95258331,40.69496918,-73.96871948,40.67833328
-73.94918823,40.82279968,-73.93611908,40.81703186
-73.95162964,40.8250618,-73.98829651,40.72419357
-73.95383453,40.66327667,-73.945755,40.67409897
-73.93861389,40.80563736,-73.97022247,40.79927063
-73.99208832,40.69039536,-73.9770813,40.6800499
-73.94200134,40.78703308,-73.93720245,40.80213547
-73.94612885,40.69577026,-73.90975952,40.68465805
-73.93726349,40.84480286,-73.94069672,40.8295517
-73.96299744,40.71021271,-74.00209808,40.73223114
-73.99326324,40.68260193,-74.00544739,40.73688889
-73.8441925,40.72093964,-73.82772064,40.72927856
-73.83018494,40.7137413,-73.85702515,40.68689728
-73.90716553,40.76136017,-73.91955566,40.77563095
-73.9454422,40.82802582,-73.93655396,40.79870224
-73.98875427,40.68841553,-73.95742798,40.6891861
-73.94073486,40.70832825,-73.9595871,40.71385193
-73.94039917,40.6513176,-73.94802856,40.64522552
-73.92579651,40.86128616,-73.91338348,40.87304306
-73.94457245,40.68246078,-73.92563629,40.66605759
-73.87109375,40.7340126,-73.88105774,40.74783707
-73.89750671,40.74623489,-73.88504028,40.74412155
-73.90593719,40.77281189,-73.89604187,40.7670784
-73.95790863,40.72187805,-73.98959351,40.7175293
-73.95870209,40.71487045,-73.9551239,40.69455719
-73.95159149,40.69039154,0,0
-73.97460175,40.68645096,-73.96192169,40.71393204
-73.92192841,40.84129333,-73.92221832,40.84645844
-73.86921692,40.73421097,-73.85564423,40.7512207
-73.88426208,40.86789703,-73.88185883,40.84477615
-73.94893646,40.78579712,-73.96062469,40.81167221
-73.90354919,40.74549866,-73.88053131,40.74419403
-73.92565918,40.82798386,-73.90581512,40.86719513
-73.86513519,40.73542786,-73.88346863,40.7604599
-73.95328522,40.73530579,-73.95903015,40.72886276
-73.93040466,40.67700577,-73.93513489,40.68349457
-73.98960876,40.68385315,-73.96032715,40.64677811
-73.95049286,40.72382355,-73.96075439,40.71882629
-73.95915222,40.70884705,-73.94325256,40.69616699
-73.87099457,40.73402786,-73.88262177,40.74754333
-73.88021851,40.8404274,-73.88838196,40.84054565
-73.9549408,40.68877411,-73.98880005,40.7309494
-73.89006042,40.86088562,-73.92191315,40.84741211
-73.97871399,40.6837883,-73.96692657,40.63933563
-73.95287323,40.78884125,-73.9440918,40.79764557
-73.82510376,40.70298767,-73.82598114,40.70272827
-73.92171478,40.7549324,-73.86636353,40.76216888
-73.91973114,40.7661972,-73.9092865,40.76686096
-73.9510498,40.81005478,-73.95378113,40.76656723
-73.96490479,40.80654144,-73.95930481,40.80903625
-73.95423126,40.80589676,-73.95346832,40.79103851
-73.95781708,40.71841431,-73.94584656,40.74572754
-73.93399048,40.84943771,-73.92030334,40.83540344
-73.86956787,40.74898148,-73.86284637,40.74279785
-73.88938141,40.74710846,-73.88580322,40.75784302
-73.94851685,40.78621292,-73.93470001,40.79744339
-73.9646225,40.71044159,-73.96914673,40.68952179
-73.91259003,40.74414063,-73.92528534,40.74741364
-73.93864441,40.80506134,-73.95495605,40.80434036
-73.96188354,40.80558395,-73.97000122,40.79703903
-73.947258,40.80433655,-73.98218536,40.77613831
-73.89593506,40.74634171,-73.88471222,40.74756622
-73.93875885,40.65860367,-73.95761871,40.67083359
-73.9391098,40.80514145,-73.89668274,40.90966797
-73.82994843,40.71321869,-73.85111237,40.72540665
-73.95039368,40.67089081,-73.98914337,40.76842117
-73.9695816,40.68951797,-73.98123932,40.68987656
-73.88796234,40.75535965,-73.89369965,40.76680374
-73.89788818,40.66743851,-73.89669037,40.66756058
-73.95584869,40.68122864,-73.98946381,40.72136307
-73.93832397,40.80473328,-73.94757843,40.82699585
-73.89083862,40.74649429,-73.9090271,40.77758789
-73.91379547,40.76538467,-73.95400238,40.7430687
-73.9174118,40.86919022,-73.92635345,40.86246109
-73.9577713,40.72201538,-73.9145813,40.69590378
-73.92098236,40.83560562,-73.90731049,40.83060074
-73.93904877,40.8437233,-73.93004608,40.85443115
-73.94625092,40.71434784,-74.00585938,40.72724152
-73.9624939,40.71007919,-73.95240021,40.6875267
-73.87627411,40.74839783,-73.88329315,40.74770355
-73.92134094,40.70563126,-73.95722198,40.69451141
-74.00021362,40.68822479,-73.78316498,40.64390564
-73.97084045,40.64660645,-73.99734497,40.64382172
-73.81441498,40.68947983,-73.81442261,40.68951416
-73.96546936,40.8058815,-73.94468689,40.82413101
-73.99303436,40.69749451,-73.97830963,40.74177551
-73.9753952,40.68618011,-73.99255371,40.68987274
-73.9369812,40.79820633,-73.95045471,40.80226135
-73.84552765,40.83517075,-73.99464417,40.75038147
-73.94600677,40.80042648,-73.96048737,40.8180275
-73.94509888,40.82991028,-73.97342682,40.79781723
-73.88500977,40.74413681,-73.98969269,40.72045517
-73.9752655,40.6866188,-73.94322205,40.7058754
-73.91543579,40.74314117,-73.90628052,40.74533844
-73.94656372,40.79756165,-73.94113922,40.70486832
0,0,-73.89646149,40.6675415
-73.85269928,40.72647858,-73.78224182,40.64429855
-73.95156097,40.81040573,-73.94350433,40.83271027
-73.95992279,40.67766571,-73.95755005,40.72218323
-73.93999481,40.84092331,-73.96575928,40.75873947
-73.94399261,40.80992126,-73.95702362,40.80208969
-73.94374084,40.78859711,-73.88577271,40.81567764
-73.95376587,40.72924042,-73.938797,40.72610474
-73.94307709,40.7990036,-73.94181061,40.79870224
-73.88066864,40.74155807,-73.88956451,40.73523712
-73.97943115,40.6726265,-73.99201202,40.69062424
-73.92004395,40.68747711,-73.94956207,40.67879486
-73.94526672,40.80773544,-73.93987274,40.81868362
-73.95149994,40.81063461,-73.93915558,40.79759598
-73.93036652,40.85371017,-73.92822266,40.85726547
-73.87644958,40.74833298,-73.88114166,40.73553467
-73.95880127,40.72225571,-73.98659515,40.7182312
-73.84429169,40.72133636,-73.87420654,40.72728348
-73.82994843,40.71369553,-73.78998566,40.6469574
-73.9983139,40.68217087,-73.9966507,40.6946907
-73.90622711,40.7456131,-73.91358185,40.76558685
-73.94068909,40.79964066,-73.95240784,40.78146744
-73.93994141,40.84096146,-73.95243073,40.81095886
-73.99220276,40.68970108,-73.96817017,40.67955017
-73.90345001,40.84371948,-73.9034729,40.84369659
-73.94367218,40.82535934,-73.93985748,40.82612228
-73.89139557,40.74648666,-73.87596893,40.74639893
-73.99464417,40.70300293,-73.98751068,40.7501297
-73.8442688,40.72153091,-73.85107422,40.71168518
-73.95810699,40.72174835,-73.97674561,40.68067932
-73.89651489,40.66756058,-73.89276123,40.6612854
-73.97275543,40.67742538,-73.96556854,40.65341568
-73.99699402,40.6927681,-74.0014267,40.71740723
-73.96298981,40.80433655,-73.97060394,40.78831863
-73.9930954,40.68287659,-73.95744324,40.68190384
-73.99103546,40.69225693,-74.00135803,40.68624115
-73.96993256,40.68955231,-73.97369385,40.69726563
-73.95571899,40.68106842,-73.95613861,40.67215347
-73.94154358,40.79867554,-73.969841,40.8013382
-73.93587494,40.79531479,-73.99009705,40.73477173
-73.94006348,40.67986679,-73.92299652,40.68258286
-73.95835876,40.71735764,-73.96253204,40.71627045
-73.94411469,40.68347168,-73.95823669,40.6688652
-73.95452118,40.80569458,-73.97454071,40.79020309
-73.94177246,40.79865646,-73.94920349,40.77178574
-73.99450684,40.70304108,-73.97633362,40.68354416
-73.90500641,40.85666656,-73.91209412,40.84488678
-73.97783661,40.68468857,-73.97842407,40.6879158
-73.95612335,40.81305313,-73.94274139,40.80662155
-73.99222565,40.68966293,-73.91261292,40.76682663
-73.91869354,40.75886154,-73.92189789,40.74533463
-73.84438324,40.72140121,-73.84697723,40.72460175
-73.87879181,40.74022675,-73.88945007,40.74332809
-73.97988892,40.67723083,-74.00645447,40.64737701
-73.92516327,40.76873779,-73.77747345,40.64681244
-73.91555023,40.76597977,-73.93817139,40.84988403
-73.91743469,40.78084564,-73.91492462,40.76403809
-73.97557831,40.67455292,-73.98312378,40.67289352
-73.97571564,40.69342422,-73.98693085,40.69303513
-73.95877075,40.72218704,-73.95781708,40.71789932
-73.93639374,40.6796875,-73.90868378,40.68105698
-73.98834229,40.68579865,-73.96470642,40.64110184
-73.94257355,40.84107208,-73.94966888,40.83257294
-73.97956848,40.66917038,-73.97543335,40.7828331
-73.9506073,40.81077194,-73.93693542,40.82951355
-73.95500946,40.80506134,-73.85604858,40.81137848
-73.92472076,40.84142303,-73.87827301,40.88153839
-73.92776489,40.81861877,-73.92462921,40.81784439
-73.92776489,40.81861877,-73.92462921,40.81784439
-73.94374847,40.80141449,-73.88262177,40.85030746
-73.98747253,40.69064331,-73.94182587,40.69464874
-73.94046021,40.80566788,-73.92350769,40.76573563
-73.95323181,40.82242203,-73.93706512,40.85121155
-73.97346497,40.67739487,-73.95643616,40.67499924
-73.86909485,40.74930954,-73.87133789,40.77410126
-73.92247009,40.76065063,-73.93984222,40.75945282
-73.91933441,40.70623779,-73.95067596,40.72364044
-73.99007416,40.68887329,-73.96950531,40.68612671
-73.94963837,40.78535461,-73.9548645,40.77363205
-73.91122437,40.76855469,-73.92474365,40.75426865
-73.95050812,40.68048859,-73.96697998,40.69306564
-73.96349335,40.6827774,-73.9817276,40.68383789
-73.89167023,40.74696732,-73.90633392,40.74066544
-73.94400024,40.81507874,-73.9688797,40.79878616
-73.84385681,40.72146606,-73.89609528,40.74053192
-73.9550705,40.67051315,-73.99705505,40.71522141
-73.97476959,40.69332886,-73.90116882,40.69898224
-73.87948608,40.87546158,-73.89936066,40.87050629
-73.90608978,40.74550247,-73.91654205,40.73967361
-73.96261597,40.71953583,-73.98240662,40.71810532
-73.97609711,40.68397903,-73.95212555,40.69430161
-73.86315155,40.74878693,-73.86611176,40.73981094
-73.93135834,40.7444191,-73.93656158,40.73625183
-73.93379974,40.85407639,-73.93876648,40.84490204
-73.97588348,40.67354202,-73.98171234,40.6668129
-73.80007935,40.70251465,-73.86805725,40.76856613
-73.96026611,40.81781387,-73.94643402,40.82723236
-73.95656586,40.74786377,-74.00157166,40.71955109
-73.92266083,40.77393341,-73.91915894,40.75872803
-73.97612,40.68364334,-73.95028687,40.67178726
-73.96387482,40.80286407,-73.97926331,40.78963852
-73.94187927,40.79883194,-73.95057678,40.80244827
-73.93532562,40.79610062,-73.93471527,40.80817795
-73.95115662,40.8255043,-73.95250702,40.81906509
-73.91623688,40.77285385,-73.91203308,40.76756287
-73.9541626,40.58705139,-73.94254303,40.58689117
-73.95715332,40.74552155,-73.92520905,40.7729187
-73.92029572,40.83742142,-73.90726471,40.8366127
-73.91508484,40.76399994,-73.92993164,40.69818115
-73.97612,40.68389893,-74.00108337,40.67498779
-73.93521881,40.80064011,-73.95580292,40.77230835
-73.99226379,40.68968582,-74.00473022,40.67383194
-73.96434021,40.70808029,-74.00297546,40.74880981
-73.90684509,40.75317764,-73.80281067,40.6783638
-73.82993317,40.7137146,-73.84379578,40.72142029
-73.9473114,40.70840454,-73.98800659,40.7187767
-73.94604492,40.79550171,-73.94677734,40.81329346
-73.90344238,40.84372711,-73.90338135,40.84378815
-73.88629913,40.74456406,-73.86739349,40.75247955
-73.83726501,40.71869659,-73.7833786,40.64378738
-73.94236755,40.84207916,-73.91423035,40.84562302
-73.99760437,40.6746521,-74.0103302,40.67195892
-73.97509003,40.6810112,-73.92993164,40.67328262
-73.93913269,40.82146835,-73.95375061,40.77865982
-73.9318924,40.79537201,-73.93817139,40.80966568
-73.95526886,40.67753601,-73.94158173,40.67296219
-73.94927216,40.82777405,-73.94161224,40.83824158
-73.84319305,40.84006119,-73.81748962,40.8193512
-73.95735931,40.72223663,-73.91280365,40.77761459
-73.92808533,40.76240158,-73.98938751,40.75653076
-73.94036865,40.83969879,-73.93693542,40.81416702
-74.00082397,40.676754,-73.99986267,40.67876434
-73.94402313,40.81542969,-73.93783569,40.83591461
-73.91507721,40.7571907,-73.91705322,40.74319458
-73.94332123,40.7933197,-73.94919586,40.82262802
-73.92045593,40.86447144,-73.985466,40.76354599
-73.91713715,40.76121902,-73.93367004,40.75312424
-73.91603851,40.75751114,-73.94921875,40.77164841
-73.87721252,40.74839783,-73.90999603,40.68512344
-73.97572327,40.68681335,-73.96894836,40.67760468
-73.90499878,40.87889099,-73.92031097,40.8667717
-73.94345856,40.81536865,-73.93736267,40.8288765
-73.99276733,40.70214462,-73.99714661,40.72206879
-73.91132355,40.88023376,-73.90779114,40.88825607
-73.93026733,40.67759705,-73.98472595,40.68307114
-73.97590637,40.6869545,-73.99247742,40.66442871
-73.89099884,40.74688721,-73.90790558,40.74622726
-73.86959076,40.73434067,-73.80828857,40.71762085
-73.98474884,40.68691635,-73.98815918,40.72729874
-73.93797302,40.81833649,-73.98171234,40.75653076
-73.84587097,40.72056961,-73.84601593,40.75429153
-73.92165375,40.7666893,-73.88167572,40.75002289
-73.93670654,40.80417252,-73.90919495,40.76566696
-73.94174957,40.7984581,-73.95281982,40.78322983
-73.86923981,40.73457336,-73.88595581,40.74735641
-73.99292755,40.68320084,-73.98349762,40.74182129
-73.9228363,40.80914688,-73.93331146,40.79676819
-73.8070755,40.69914627,-73.78696442,40.70072556
-73.94650269,40.78884125,-73.94008636,40.82382965
-73.94706726,40.680336,-73.96398163,40.71021652
-73.82965851,40.72827148,-73.84418488,40.72129822
-73.91654968,40.76195526,-73.91106415,40.76732635
-73.94247437,40.75411606,-73.94138336,40.75505447
-73.95432281,40.8060112,-73.9487381,40.79508209
-73.98108673,40.68980789,-73.97534943,40.6932869
-73.95223999,40.78975677,-73.95942688,40.76764297
-74.02355957,40.62532043,-74.02570343,40.62952805
-73.97878265,40.68987656,-73.96356964,40.67668915
-73.98943329,40.68015671,-74.01005554,40.71815491
-73.84545135,40.72241974,-73.91875458,40.75574875
-73.81381226,40.68825531,-73.81381989,40.6882515
-73.95787811,40.67250824,-73.96629333,40.68527985
-73.9410553,40.67991257,-73.93463135,40.68803024
-73.80705261,40.70001984,-73.8052597,40.68075943
-73.86396027,40.73282623,-73.88101196,40.7449913
-73.97761536,40.68445206,-73.96390533,40.6730423
-73.96395111,40.80812073,-73.95245361,40.7780304
-73.84882355,40.73141098,-73.86121368,40.71845245
-73.9546051,40.73194504,-73.95137024,40.7247963
-73.98628998,40.68984222,-73.92781067,40.6750679
-73.94123077,40.79933548,-73.97793579,40.78322983
-73.91491699,40.75288391,-73.9315033,40.76919174
-73.91467285,40.75382614,-73.93109894,40.75730515
-73.99473572,40.70303726,-73.95793915,40.69667816
-73.87104034,40.73395157,-73.88430023,40.75562668
-73.84429169,40.72132874,-74.00077057,40.74729919
-73.91268158,40.7560463,-73.9309845,40.75323868
-73.89578247,40.73992538,-73.88851166,40.73448181
-73.89263916,40.74888611,-73.86107635,40.76205826
-73.92528534,40.76173019,-73.88742828,40.73848724
-73.97916412,40.66585541,-74.00319672,40.7487793
-73.99346161,40.70245743,-73.98534393,40.68716049
-73.95088959,40.66553879,-73.95051575,40.68046188
-73.88425446,40.74758148,-73.88069916,40.73568726
-73.95043945,40.80116653,-73.84035492,40.8266449
-73.94132233,40.81857681,-73.94200134,40.82268524
-73.88723755,40.73842239,-73.88830566,40.74048615
-73.94065857,40.74790192,-73.95383453,40.74204254
-73.8691864,40.73389053,-73.9139328,40.77851868
-73.87590027,40.82918549,-73.87931824,40.82873154
-73.89173126,40.74692917,-73.89898682,40.74370193
-73.87089539,40.73403549,-73.88267517,40.74279022
-73.98039246,40.6764679,-73.99181366,40.68896103
-73.93838501,40.82281494,-73.94080353,40.83994293
-73.93589783,40.85011673,-73.97780609,40.78678131
-73.94694519,40.70361328,-73.96005249,40.71253204
-73.94242859,40.80664825,-73.95905304,40.81475067
-73.93225098,40.85946655,-73.96576691,40.79302216
-73.87086487,40.73395157,-73.93952179,40.70555115
-73.87989044,40.87983322,-73.86657715,40.87733841
-73.90202332,40.704422,-73.86806488,40.70935059
-73.95533752,40.7142067,-73.94759369,40.72673035
-73.96181488,40.7000885,-73.96172333,40.72037125
-73.96459198,40.6829834,-73.93993378,40.68748093
-73.83045197,40.75950241,-73.84922791,40.72257614
-73.87906647,40.72502899,-73.87467194,40.73509598
-73.95409393,40.8060379,-73.97888947,40.78334045
-73.99486542,40.68440628,-74.00260162,40.65254593
-73.92179871,40.76717758,-73.93255615,40.77145767
-73.91889954,40.74294662,-73.83652496,40.71556854
-73.84434509,40.72131348,-73.86418152,40.72900772
-73.93875122,40.80508804,-73.93901825,40.81336594
-73.96411896,40.68119812,-73.98777771,40.73284531
-73.93198395,40.79551697,-73.94093323,40.79423523
-73.84407806,40.72106934,-73.82594299,40.70196915
-73.95290375,40.81084061,-73.94535828,40.77839661
-73.94871521,40.81370926,-73.95384979,40.80638123
-73.94077301,40.80589294,-73.94019318,40.82036591
-73.95967865,40.7138176,-73.95137024,40.71087646
-73.9150238,40.76371384,-73.92610168,40.76077271
-73.95563507,40.68066788,-73.95449829,40.67737198
-73.95540619,40.69075394,-73.99651337,40.72555161
-73.96460724,40.65391541,-73.9836731,40.72142792
-73.88587189,40.74729919,-73.85387421,40.74119568
-73.96138,40.7144165,-73.95494843,40.73374939
-73.96543884,40.80581284,-73.97772217,40.78651047
-73.95823669,40.71736526,-73.94537354,40.72554016
-73.95759583,40.72224808,-73.95759583,40.72224045
-73.94506836,40.80755615,-73.93029022,40.79716873
-73.99008179,40.70259857,-73.78998566,40.64339447
-73.89157867,40.74673843,-73.86488342,40.74409866
-73.9990387,40.68254852,-73.9197464,40.75538254
-73.95243073,40.8109169,-73.94046783,40.8180809
-73.96642303,40.69330215,-74.0018692,40.73036575
-73.88493347,40.83646011,-73.88818359,40.83161926
-74.00276184,40.58094788,-73.98538208,40.58265305
-73.94513702,40.80836487,-73.95128632,40.81005096
-73.96128082,40.71445084,-73.98941803,40.71904755
-73.94001007,40.84098053,-73.94634247,40.80820465
-73.93739319,40.74874115,-73.93601227,40.73584747
-73.94932556,40.68038559,-73.93009949,40.67932892
-73.93516541,40.79641724,-73.9088974,40.81840134
-73.96198273,40.64847565,-73.94023132,40.67911148
-73.92141724,40.83973694,-73.88820648,40.8139801
-73.93442535,40.766819,-73.97692871,40.74342346
-73.98123169,40.70214081,-73.95574951,40.71411514
-73.94808197,40.80910873,-73.93626404,40.81451035
-73.99771118,40.68045044,-73.95602417,40.71582794
-73.93768311,40.82361603,-73.90381622,40.87646103
-73.80757141,40.70024872,-73.79159546,40.68637848
-73.95572662,40.8126564,-73.92604828,40.8409729
-73.98783875,40.69617462,-73.98057556,40.67657852
-73.87102509,40.73408127,-73.86993408,40.74853516
-73.99060059,40.6890564,-73.96773529,40.68354797
-73.92088318,40.82637024,-73.91975403,40.84617615
-73.98677826,40.68776703,-73.99274445,40.6973877
-73.88332367,40.74307251,-73.89788055,40.7469368
-73.91893768,40.74339294,-73.92126465,40.76846313
-73.95770264,40.7220993,-73.99034882,40.73046875
-73.95318604,40.72780228,-73.98161316,40.73254395
-73.95402527,40.5877533,-73.93724823,40.59148026
-73.94763184,40.82501221,-73.94132233,40.79208374
-73.99960327,40.68387604,-74.00475311,40.71199417
-73.94737244,40.80608368,-73.90663147,40.82575989
-73.95844269,40.81503677,-73.93921661,40.80503845
-73.98660278,40.70312881,-73.95648956,40.71432114
-73.94801331,40.70402527,-73.94155121,40.70080566
-73.95503998,40.68923187,-73.9045105,40.66481018
-73.95503998,40.68923187,-73.96437836,40.70619583
-73.93515015,40.79595184,-73.93611145,40.82230377
-73.89074707,40.74692917,-73.89768219,40.73979568
-73.97750854,40.68434906,-73.95812225,40.64666367
-73.94603729,40.7893486,-73.96721649,40.7984848
-73.86962891,40.73418045,-73.93076324,40.77128983
-73.88549042,40.83409119,-73.95841217,40.71823883
-73.98731995,40.69226074,-73.9754715,40.69584656
-73.93447876,40.79727554,-73.94922638,40.80193329
-73.94003296,40.7121048,-73.90792847,40.71871185
-73.98201752,40.69100571,-73.94167328,40.68283081
-73.97315216,40.67192841,-73.99227142,40.68411636
-73.95095825,40.71103287,-73.9525528,40.67700577
-73.92318726,40.84416962,-73.94219971,40.82903671
-73.93463135,40.7971077,-73.95039368,40.77905655
-73.94514465,40.83393097,-73.94499207,40.82421494
-73.9614563,40.67521667,-73.97570038,40.68353653
-73.95523071,40.80455017,-73.9262085,40.83155441
-73.99432373,40.69041443,-73.97639465,40.78091812
-73.93978119,40.70753479,-73.92508698,40.70040894
-73.86114502,40.83499527,-73.90196228,40.83725739
-73.90354156,40.7452774,-73.89701843,40.73144913
-73.98818207,40.6941185,-73.95801544,40.69453812
-73.9419632,40.82266617,-73.92610168,40.83387756
-73.8608017,40.83362579,-73.92121124,40.84028244
-73.94824982,40.79508591,-73.98749542,40.76548386
-73.89123535,40.74695587,-73.87838745,40.74251556
-73.90349579,40.7452774,-73.89385223,40.73021317
-73.95692444,40.68755341,-73.93933868,40.6894989
-73.92185974,40.67719269,-73.95318604,40.65751266
-73.95320892,40.78865051,-73.94872284,40.78986359
-73.88316345,40.74766159,-73.88829803,40.74732208
-73.95951843,40.80926895,-73.96849823,40.7995491
-73.96225739,40.71984482,-73.99396515,40.74607086
-73.98002625,40.68845367,-73.97583008,40.66593933
-73.97833252,40.68772125,-73.94510651,40.68922806
-73.92123413,40.76656342,-73.9135437,40.76545715
-73.91996765,40.74327087,-73.97580719,40.75092316
-73.94435883,40.78787231,-73.9540329,40.77902985
-73.95076752,40.78601837,-73.97707367,40.75906372
-73.95389557,40.82161713,-73.91355896,40.83060074
-73.89292908,40.75482178,-73.89396667,40.73202133
-73.94252777,40.81197357,-73.95409393,40.80649185
-73.99386597,40.69008255,-73.98881531,40.75860977
-73.99099731,40.69186401,-73.94229126,40.71461868
-74.00252533,40.67742157,-74.05918884,40.60233307
-73.95108032,40.7239151,-73.94392395,40.71458054
-73.94612885,40.80819321,-73.94617462,40.8279953
-73.96298981,40.71179581,-73.9758606,40.7509346
-73.86915588,40.73417664,-73.85356903,40.74718094
-73.88987732,40.86077118,-73.88532257,40.83652878
-73.95791626,40.71766281,-73.95532227,40.73681259
-73.9777298,40.68447113,-73.9881897,40.67524338
-73.94161987,40.83827591,-73.93294525,40.85014343
